"NYISO ZONE G DA PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643C3,IFED,01,064 ,   25801,    1892,    6491,    1123,   22017,   18077,   25032,   25691,     769,     110,   25801,    1892,    6491,    1123,   22017,   18077,   25032,   25691,     769,     110,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     286,      19,     471,    -143,     409,     -38,     285,     290,       1,      -4,  100.0,    7.3,   25.2,    4.4,   85.3,   70.1,   97.0,   99.6,    3.0,    0.4,  100.0,    7.3,   25.2,    4.4,   85.3,   70.1,   97.0,   99.6,    3.0,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     45,      7,      8,      5,     25,     25,     34,     36,     45,      7,      8,      5,     25,     25,     34,     36,      0,      0,      0,      0,      0,      0,      0,      0,    51.2,    54.3,    69.3,    71.7,    49.1,    51.8,    65.3,    63.1,    51.2,    54.3,    69.3,    71.7,    49.1,    51.8,    65.3,    63.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 800MWh)","0643C3","IFED","064 "
"NYISO ZONE G DA OFF-PK - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643C4,IFED,01,064 ,   20853,    1521,    4346,     721,   18237,   15349,   20479,   20416,     374,     437,   20853,    1521,    4346,     721,   18237,   15349,   20479,   20416,     374,     437,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -225,    -434,       2,     181,      24,    -408,    -229,    -225,       4,       0,  100.0,    7.3,   20.8,    3.5,   87.5,   73.6,   98.2,   97.9,    1.8,    2.1,  100.0,    7.3,   20.8,    3.5,   87.5,   73.6,   98.2,   97.9,    1.8,    2.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     39,      4,      5,      4,     22,     24,     28,     31,     39,      4,      5,      4,     22,     24,     28,     31,      0,      0,      0,      0,      0,      0,      0,      0,    49.2,    53.0,    67.5,    69.5,    46.5,    48.4,    61.5,    60.7,    49.2,    53.0,    67.5,    69.5,    46.5,    48.4,    61.5,    60.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1MW for about 368 Hours)","0643C4","IFED","064 "
"PALO VERDE DA PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643CB,IFED,01,064 ,   20382,     625,    2555,    1135,   18576,   16607,   20336,   20297,      46,      85,   20382,     625,    2555,    1135,   18576,   16607,   20336,   20297,      46,      85,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     505,     -40,      90,      15,     530,     402,     505,     507,       0,      -2,  100.0,    3.1,   12.5,    5.6,   91.1,   81.5,   99.8,   99.6,    0.2,    0.4,  100.0,    3.1,   12.5,    5.6,   91.1,   81.5,   99.8,   99.6,    0.2,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     40,      4,      5,      4,     25,     18,     32,     24,     40,      4,      5,      4,     25,     18,     32,     24,      0,      0,      0,      0,      0,      0,      0,      0,    55.3,    54.3,    73.3,    78.8,    55.3,    45.3,    66.6,    63.0,    55.3,    54.3,    73.3,    78.8,    55.3,    45.3,    66.6,    63.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400MWh)","0643CB","IFED","064 "
"PALO VERDE DA OFF-PK FiXED PR - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643CC,IFED,01,064 ,   17668,    2590,    3773,     903,   14035,   12752,   17528,   17428,     140,     240,   17668,    2590,    3773,     903,   14035,   12752,   17528,   17428,     140,     240,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     638,      50,     255,     -12,     600,     275,     638,     518,       0,     120,  100.0,   14.7,   21.4,    5.1,   79.4,   72.2,   99.2,   98.6,    0.8,    1.4,  100.0,   14.7,   21.4,    5.1,   79.4,   72.2,   99.2,   98.6,    0.8,    1.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     36,      2,      6,      3,     22,     20,     26,     27,     36,      2,      6,      3,     22,     20,     26,     27,      0,      0,      0,      0,      0,      0,      0,      0,    68.1,    49.9,    84.6,    69.1,    62.1,    48.3,    73.4,    62.6,    68.1,    49.9,    84.6,    69.1,    62.1,    48.3,    73.4,    62.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW for about 368 Hours)","0643CC","IFED","064 "
"PJM PPL ZONE DA OFF-PEAK FIXED - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643D7,IFED,01,064 ,   17757,     910,     570,     575,   15951,   16612,   17436,   17757,     321,       0,   17757,     910,     570,     575,   15951,   16612,   17436,   17757,     321,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     390,       0,       0,     125,     265,     265,     390,     390,       0,       0,  100.0,    5.1,    3.2,    3.2,   89.8,   93.6,   98.2,  100.0,    1.8,    0.0,  100.0,    5.1,    3.2,    3.2,   89.8,   93.6,   98.2,  100.0,    1.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      1,      2,      1,     13,     11,     15,     13,     20,      1,      2,      1,     13,     11,     15,     13,      0,      0,      0,      0,      0,      0,      0,      0,    66.4,    76.4,    86.7,    93.6,    58.0,    70.8,    73.3,    76.9,    66.4,    76.4,    86.7,    93.6,    58.0,    70.8,    73.3,    76.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643D7","IFED","064 "
"PJM PPL ZONE DA PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643D8,IFED,01,064 ,   18657,     910,     570,     575,   16851,   17512,   18336,   18657,     321,       0,   18657,     910,     570,     575,   16851,   17512,   18336,   18657,     321,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     390,       0,       0,     125,     265,     265,     390,     390,       0,       0,  100.0,    4.9,    3.1,    3.1,   90.3,   93.9,   98.3,  100.0,    1.7,    0.0,  100.0,    4.9,    3.1,    3.1,   90.3,   93.9,   98.3,  100.0,    1.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,      1,      2,      1,     14,     11,     16,     13,     21,      1,      2,      1,     14,     11,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,    65.2,    77.8,    86.0,    93.9,    57.1,    71.2,    73.5,    78.0,    65.2,    77.8,    86.0,    93.9,    57.1,    71.2,    73.5,    78.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","0643D8","IFED","064 "
"PJM WESTERN HUB DA OFF-PK - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643DB,IFED,01,064 ,  122004,   22287,   12133,    2363,   96965,  107197,  121615,  121693,     389,     311,  122004,   22287,   12133,    2363,   96965,  107197,  121615,  121693,     389,     311,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     849,   -2028,     182,     208,    2655,     437,     835,     827,      14,      22,  100.0,   18.3,    9.9,    1.9,   79.5,   87.9,   99.7,   99.7,    0.3,    0.3,  100.0,   18.3,    9.9,    1.9,   79.5,   87.9,   99.7,   99.7,    0.3,    0.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     65,     10,      9,      5,     40,     30,     52,     42,     65,     10,      9,      5,     40,     30,     52,     42,      0,      0,      0,      0,      0,      0,      0,      0,    37.4,    68.3,    56.9,    82.6,    33.4,    66.8,    50.2,    75.2,    37.4,    68.3,    56.9,    82.6,    33.4,    66.8,    50.2,    75.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per off-peak hour)","0643DB","IFED","064 "
"PJM WESTERN HUB DA PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643DC,IFED,01,064 ,  128828,   29084,   11420,    2755,   96426,  114344,  128265,  128519,     563,     309,  128828,   29084,   11420,    2755,   96426,  114344,  128265,  128519,     563,     309,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2384,   -1904,      11,     229,    3967,    2142,    2292,    2382,      92,       2,  100.0,   22.6,    8.9,    2.1,   74.8,   88.8,   99.6,   99.8,    0.4,    0.2,  100.0,   22.6,    8.9,    2.1,   74.8,   88.8,   99.6,   99.8,    0.4,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     83,     17,     13,      5,     42,     39,     61,     55,     83,     17,     13,      5,     42,     39,     61,     55,      0,      0,      0,      0,      0,      0,      0,      0,    36.7,    66.2,    54.8,    79.8,    33.0,    64.6,    50.5,    75.1,    36.7,    66.2,    54.8,    79.8,    33.0,    64.6,    50.5,    75.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","0643DC","IFED","064 "
"PJM WESTERN HUB RT PEAK MINI - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643DF,IFED,01,064 ,  393162,   72582,   92983,   63059,  256516,  236049,  392157,  392091,    1005,    1071,  393162,   72582,   92983,   63059,  256516,  236049,  392157,  392091,    1005,    1071,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3085,   -3128,    6390,   -1415,    7693,   -2029,    3150,    2946,     -65,     139,  100.0,   18.5,   23.6,   16.0,   65.2,   60.0,   99.7,   99.7,    0.3,    0.3,  100.0,   18.5,   23.6,   16.0,   65.2,   60.0,   99.7,   99.7,    0.3,    0.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    131,     56,     18,     45,     53,     48,    121,     99,    131,     56,     18,     45,     53,     48,    121,     99,      0,      0,      0,      0,      0,      0,      0,      0,    25.6,    34.6,    40.8,    53.6,    20.9,    29.4,    31.0,    42.3,    25.6,    34.6,    40.8,    53.6,    20.9,    29.4,    31.0,    42.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per peak hour)","0643DF","IFED","064 "
"CAISO SP-15 PEAK 0900-1600 HE - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643HS,IFED,01,064 ,   12749,    3260,     484,     300,    9169,   11934,   12729,   12718,      20,      31,   12749,    3260,     484,     300,    9169,   11934,   12729,   12718,      20,      31,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   25.6,    3.8,    2.4,   71.9,   93.6,   99.8,   99.8,    0.2,    0.2,  100.0,   25.6,    3.8,    2.4,   71.9,   93.6,   99.8,   99.8,    0.2,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      2,      3,      2,     11,     10,     14,     14,     23,      2,      3,      2,     11,     10,     14,     14,      0,      0,      0,      0,      0,      0,      0,      0,    72.9,    82.4,    91.2,    95.6,    72.9,    81.2,    87.0,    90.5,    72.9,    82.4,    91.2,    95.6,    72.9,    81.2,    87.0,    90.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"368 MWh","0643HS","IFED","064 "
"PJM WEST HUB REAL TIME PK MINI - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643IA,IFED,01,064 ,    2760,     970,    1085,     305,    1240,     820,    2515,    2210,     245,     550,    2760,     970,    1085,     305,    1240,     820,    2515,    2210,     245,     550,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,.,.,.,.,.,.,.,.,.,.,  100.0,   35.1,   39.3,   11.1,   44.9,   29.7,   91.1,   80.1,    8.9,   19.9,  100.0,   35.1,   39.3,   11.1,   44.9,   29.7,   91.1,   80.1,    8.9,   19.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      4,     11,      6,      8,      8,     16,     22,     27,      4,     11,      6,      8,      8,     16,     22,      0,      0,      0,      0,      0,      0,      0,      0,    47.8,    37.3,    68.8,    58.7,    46.2,    33.0,    63.8,    48.7,    47.8,    37.3,    68.8,    58.7,    46.2,    33.0,    63.8,    48.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"16 MWh","0643IA","IFED","064 "
"ERCOT N 345KV REAL T PK DALY M - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643IB,IFED,01,064 ,   10331,    2685,    5150,     691,    6225,    3975,    9601,    9816,     730,     515,   10331,    2685,    5150,     691,    6225,    3975,    9601,    9816,     730,     515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2321,   -1240,    -390,    -216,    -985,   -1700,   -2441,   -2306,     120,     -15,  100.0,   26.0,   49.8,    6.7,   60.3,   38.5,   92.9,   95.0,    7.1,    5.0,  100.0,   26.0,   49.8,    6.7,   60.3,   38.5,   92.9,   95.0,    7.1,    5.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     46,      9,     12,      9,     19,     17,     33,     34,     46,      9,     12,      9,     19,     17,     33,     34,      0,      0,      0,      0,      0,      0,      0,      0,    38.6,    54.1,    59.7,    67.7,    32.3,    51.4,    50.5,    62.4,    38.6,    54.1,    59.7,    67.7,    32.3,    51.4,    50.5,    62.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(240 MW = 15 Hours X 16 MWh)","0643IB","IFED","064 "
"ERCOT N 345KV REAL T PK 2x16 - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643ID,IFED,01,064 ,  128366,   19271,   14023,    3270,  105358,  110884,  127899,  128177,     467,     189,  128366,   19271,   14023,    3270,  105358,  110884,  127899,  128177,     467,     189,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3090,     257,    1264,     -10,    2863,    1836,    3110,    3090,     -20,       0,  100.0,   15.0,   10.9,    2.5,   82.1,   86.4,   99.6,   99.9,    0.4,    0.1,  100.0,   15.0,   10.9,    2.5,   82.1,   86.4,   99.6,   99.9,    0.4,    0.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     60,      8,      9,      9,     34,     34,     45,     49,     60,      8,      9,      9,     34,     34,     45,     49,      0,      0,      0,      0,      0,      0,      0,      0,    45.3,    37.4,    64.7,    64.0,    43.7,    31.9,    61.1,    54.3,    45.3,    37.4,    64.7,    64.0,    43.7,    31.9,    61.1,    54.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1MW for about 352 Hours)","0643ID","IFED","064 "
"ERCOT North 345KV Hub RT 7x8 - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643IK,IFED,01,064 ,  216373,  107578,    4758,   14798,   93189,  196517,  215565,  216073,     808,     300,  216373,  107578,    4758,   14798,   93189,  196517,  215565,  216073,     808,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2303,    2401,     199,   -1035,     965,    3110,    2331,    2274,     -28,      29,  100.0,   49.7,    2.2,    6.8,   43.1,   90.8,   99.6,   99.9,    0.4,    0.1,  100.0,   49.7,    2.2,    6.8,   43.1,   90.8,   99.6,   99.9,    0.4,    0.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     62,     18,      6,     14,     33,     30,     53,     48,     62,     18,      6,     14,     33,     30,     53,     48,      0,      0,      0,      0,      0,      0,      0,      0,    57.8,    44.9,    72.7,    64.4,    53.0,    42.4,    65.0,    58.6,    57.8,    44.9,    72.7,    64.4,    53.0,    42.4,    65.0,    58.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1MW for about 352 Hours)","0643IK","IFED","064 "
"ERCOT Houston 345KV Hub RT 7x8 - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643IL,IFED,01,064 ,   14160,     200,       0,       0,   13960,   14040,   14160,   14040,       0,     120,   14160,     200,       0,       0,   13960,   14040,   14160,   14040,       0,     120,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,    1.4,    0.0,    0.0,   98.6,   99.2,  100.0,   99.2,    0.0,    0.8,  100.0,    1.4,    0.0,    0.0,   98.6,   99.2,  100.0,   99.2,    0.0,    0.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      1,      0,      0,     12,     10,     13,     10,     20,      1,      0,      0,     12,     10,     13,     10,      0,      0,      0,      0,      0,      0,      0,      0,    84.1,    55.2,    95.1,    89.1,    75.6,    54.5,    86.7,    86.6,    84.1,    55.2,    95.1,    89.1,    75.6,    54.5,    86.7,    86.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1MW for about 352 Hours)","0643IL","IFED","064 "
"ISONE.H.INTERNAL_HUB_mo_on_dap - NODAL EXCHANGE",260519,2026-05-19,064AAA,NODX,01,064 ,   88981,   14497,    2410,     460,   63298,   75207,   78255,   78077,   10726,   10904,   88981,   14497,    2410,     460,   63298,   75207,   78255,   78077,   10726,   10904,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     441,     -60,       0,     120,     411,     351,     471,     471,     -30,     -30,  100.0,   16.3,    2.7,    0.5,   71.1,   84.5,   87.9,   87.7,   12.1,   12.3,  100.0,   16.3,    2.7,    0.5,   71.1,   84.5,   87.9,   87.7,   12.1,   12.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     33,      4,      2,      2,     20,     25,     25,     28,     33,      4,      2,      2,     20,     25,     25,     28,      0,      0,      0,      0,      0,      0,      0,      0,    68.9,    44.8,    79.8,    63.0,    66.1,    39.4,    72.9,    56.2,    68.9,    44.8,    79.8,    63.0,    66.1,    39.4,    72.9,    56.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400 MWh)","064AAA","NODX","064 "
"ISONE.H.INTERNAL_HB_mo_off_dap - NODAL EXCHANGE",260519,2026-05-19,064AAB,NODX,01,064 ,   80704,   12930,    1773,     530,   57640,   68389,   71100,   70692,    9604,   10012,   80704,   12930,    1773,     530,   57640,   68389,   71100,   70692,    9604,   10012,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     315,     -17,      43,      77,     286,     226,     346,     346,     -31,     -31,  100.0,   16.0,    2.2,    0.7,   71.4,   84.7,   88.1,   87.6,   11.9,   12.4,  100.0,   16.0,    2.2,    0.7,   71.4,   84.7,   88.1,   87.6,   11.9,   12.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,      3,      3,      2,     19,     24,     24,     27,     32,      3,      3,      2,     19,     24,     24,     27,      0,      0,      0,      0,      0,      0,      0,      0,    67.6,    42.8,    78.9,    62.9,    64.1,    41.9,    71.3,    55.6,    67.6,    42.8,    78.9,    62.9,    64.1,    41.9,    71.3,    55.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 400 MWh)","064AAB","NODX","064 "
"MISO.INDIANA.HUB_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064BFI,NODX,01,064 ,   21561,       0,    2218,     725,   18376,   15661,   19101,   18604,    2460,    2957,   21561,       0,    2218,     725,   18376,   15661,   19101,   18604,    2460,    2957,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     110,       0,       0,       0,     -40,     -40,     -40,     -40,     150,     150,  100.0,    0.0,   10.3,    3.4,   85.2,   72.6,   88.6,   86.3,   11.4,   13.7,  100.0,    0.0,   10.3,    3.4,   85.2,   72.6,   88.6,   86.3,   11.4,   13.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      0,      2,      2,     16,     17,     18,     19,     23,      0,      2,      2,     16,     17,     18,     19,      0,      0,      0,      0,      0,      0,      0,      0,    60.8,    55.6,    75.5,    74.3,    58.4,    48.2,    65.6,    61.6,    60.8,    55.6,    75.5,    74.3,    58.4,    48.2,    65.6,    61.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064BFI","NODX","064 "
"MISO.INDIANA.HUB_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064BFJ,NODX,01,064 ,   21080,       0,    2225,     725,   17715,   15183,   18440,   18133,    2640,    2947,   21080,       0,    2225,     725,   17715,   15183,   18440,   18133,    2640,    2947,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     200,       0,       0,       0,      40,      25,      40,      25,     160,     175,  100.0,    0.0,   10.6,    3.4,   84.0,   72.0,   87.5,   86.0,   12.5,   14.0,  100.0,    0.0,   10.6,    3.4,   84.0,   72.0,   87.5,   86.0,   12.5,   14.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      0,      2,      2,     15,     15,     17,     17,     22,      0,      2,      2,     15,     15,     17,     17,      0,      0,      0,      0,      0,      0,      0,      0,    58.2,    60.2,    73.9,    79.3,    55.7,    52.4,    66.6,    66.3,    58.2,    60.2,    73.9,    79.3,    55.7,    52.4,    66.6,    66.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064BFJ","NODX","064 "
"NYISO.CENTRL_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064CTQ,NODX,01,064 ,   37860,   12389,       0,       0,   24395,   37420,   36784,   37420,    1076,     440,   37860,   12389,       0,       0,   24395,   37420,   36784,   37420,    1076,     440,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     420,      55,       0,       0,     365,     420,     420,     420,       0,       0,  100.0,   32.7,    0.0,    0.0,   64.4,   98.8,   97.2,   98.8,    2.8,    1.2,  100.0,   32.7,    0.0,    0.0,   64.4,   98.8,   97.2,   98.8,    2.8,    1.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      3,      0,      0,     16,      5,     19,      5,     23,      3,      0,      0,     16,      5,     19,      5,      0,      0,      0,      0,      0,      0,      0,      0,    74.3,    98.0,    85.2,    98.8,    74.3,    97.0,    85.2,    97.1,    74.3,    98.0,    85.2,    98.8,    74.3,    97.0,    85.2,    97.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064CTQ","NODX","064 "
"NYISO.CENTRL_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064CTR,NODX,01,064 ,   35400,   10895,       0,       0,   23475,   34930,   34370,   34930,    1030,     470,   35400,   10895,       0,       0,   23475,   34930,   34370,   34930,    1030,     470,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     420,      55,       0,       0,     365,     420,     420,     420,       0,       0,  100.0,   30.8,    0.0,    0.0,   66.3,   98.7,   97.1,   98.7,    2.9,    1.3,  100.0,   30.8,    0.0,    0.0,   66.3,   98.7,   97.1,   98.7,    2.9,    1.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      3,      0,      0,     17,      4,     20,      4,     23,      3,      0,      0,     17,      4,     20,      4,      0,      0,      0,      0,      0,      0,      0,      0,    75.2,    98.7,    85.3,    98.7,    75.2,    98.2,    85.3,    98.2,    75.2,    98.7,    85.3,    98.7,    75.2,    98.2,    85.3,    98.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064CTR","NODX","064 "
"NYISO.HUD VL_month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064CXO,NODX,01,064 ,   40807,    1235,    9266,     980,   34084,   26081,   36299,   36327,    4508,    4480,   40807,    1235,    9266,     980,   34084,   26081,   36299,   36327,    4508,    4480,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     355,       0,     390,       0,     355,     -35,     355,     355,       0,       0,  100.0,    3.0,   22.7,    2.4,   83.5,   63.9,   89.0,   89.0,   11.0,   11.0,  100.0,    3.0,   22.7,    2.4,   83.5,   63.9,   89.0,   89.0,   11.0,   11.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      2,      3,      2,     25,     21,     29,     24,     31,      2,      3,      2,     25,     21,     29,     24,      0,      0,      0,      0,      0,      0,      0,      0,    40.2,    56.3,    59.9,    69.9,    37.7,    52.2,    53.0,    60.8,    40.2,    56.3,    59.9,    69.9,    37.7,    52.2,    53.0,    60.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064CXO","NODX","064 "
"NYISO.HUD VL_month_off_dap - NODAL EXCHANGE",260519,2026-05-19,064CXP,NODX,01,064 ,   38618,     935,    8829,     631,   33221,   25215,   34787,   34675,    3831,    3943,   38618,     935,    8829,     631,   33221,   25215,   34787,   34675,    3831,    3943,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     375,       0,     315,       6,     325,      10,     331,     331,      44,      44,  100.0,    2.4,   22.9,    1.6,   86.0,   65.3,   90.1,   89.8,    9.9,   10.2,  100.0,    2.4,   22.9,    1.6,   86.0,   65.3,   90.1,   89.8,    9.9,   10.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      2,      3,      2,     25,     21,     29,     24,     31,      2,      3,      2,     25,     21,     29,     24,      0,      0,      0,      0,      0,      0,      0,      0,    41.0,    59.3,    62.7,    74.6,    38.0,    55.5,    57.5,    66.3,    41.0,    59.3,    62.7,    74.6,    38.0,    55.5,    57.5,    66.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064CXP","NODX","064 "
"NYISO.N.Y.C._month_on_dap - NODAL EXCHANGE",260519,2026-05-19,064CZS,NODX,01,064 ,   27308,     750,     300,      60,   22487,   23498,   23297,   23858,    4011,    3450,   27308,     750,     300,      60,   22487,   23498,   23297,   23858,    4011,    3450,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,    2.7,    1.1,    0.2,   82.3,   86.0,   85.3,   87.4,   14.7,   12.6,  100.0,    2.7,    1.1,    0.2,   82.3,   86.0,   85.3,   87.4,   14.7,   12.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      2,      1,      1,     17,     17,     19,     19,     25,      2,      1,      1,     17,     17,     19,     19,      0,      0,      0,      0,      0,      0,      0,      0,    61.9,    55.1,    78.2,    74.3,    61.5,    55.1,    70.4,    69.9,    61.9,    55.1,    78.2,    74.3,    61.5,    55.1,    70.4,    69.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064CZS","NODX","064 "
